"","LIPPOS16JULY_04-D21_M26","LIPPOS16JULY_10-D21_M3","LIPPOS16JULY_17-D21_M10","LIPPOS16JULY_18-D21_M6","LIPPOS16JULY_22-D21_M5","LIPPOS16JULY_23-D21_M7","LIPPOS16JULY_24-D21_M21","LIPPOS16JULY_34-D21_M15","LIPPOS16JULY_36-D21_M24","LIPPOS16JULY_44-D21_M1","LIPPOS16JULY_45-D21_M2","LIPPOS16JULY_46-D21_M23","LIPPOS16JULY_48-D21_M8","LIPPOS16JULY_50-D21_M19","LIPPOS16JULY_51-D21_M22","LIPPOS16JULY_53-D21_M27","LIPPOS16JULY_55-D21_M20","LIPPOS16JULY_65-D21_M12","LIPPOS16JULY_69-D21_M18","LIPPOS16JULY_79-D21_M11","LIPPOS16JULY_81-D21_M13","LIPPOS16JULY_84-D21_M4","LIPPOS16JULY_88-D21_M25","LIPPOS16JULY_94-D21_M16","LIPPOS16JULY_08-D35_M4","LIPPOS16JULY_11-D35_M6","LIPPOS16JULY_14-D35_M2","LIPPOS16JULY_16-D35_M16","LIPPOS16JULY_19-D35_M12","LIPPOS16JULY_20-D35_M18","LIPPOS16JULY_25-D35_M1","LIPPOS16JULY_35-D35_M19","LIPPOS16JULY_37-D35_M23","LIPPOS16JULY_42-D35_M13","LIPPOS16JULY_56-D35_M22","LIPPOS16JULY_57-D35_M10","LIPPOS16JULY_58-D35_M11","LIPPOS16JULY_59-D35_M20","LIPPOS16JULY_60-D35_M3","LIPPOS16JULY_62-D35_M24","LIPPOS16JULY_67-D35_M21","LIPPOS16JULY_68-D35_M27","LIPPOS16JULY_73-D35_M26","LIPPOS16JULY_74-D35_M5","LIPPOS16JULY_83-D35_M15","LIPPOS16JULY_86-D35_M7","LIPPOS16JULY_87-D35_M25","LIPPOS16JULY_92-D35_M8","LIPPOS16JULY_03-D7_M7","LIPPOS16JULY_05-D7_M27","LIPPOS16JULY_06-D7_M23","LIPPOS16JULY_09-D7_M8","LIPPOS16JULY_12-D7_M18","LIPPOS16JULY_13-D7_M25","LIPPOS16JULY_15-D7_M16","LIPPOS16JULY_21-D7_M10","LIPPOS16JULY_26-D7_M19","LIPPOS16JULY_28-D7_M12","LIPPOS16JULY_39-D7_M21","LIPPOS16JULY_41-D7_M20","LIPPOS16JULY_43-D7_M6","LIPPOS16JULY_47-D7_M13","LIPPOS16JULY_52-D7_M11","LIPPOS16JULY_54-D7_M3","LIPPOS16JULY_61-D7_M2","LIPPOS16JULY_64-D7_M26","LIPPOS16JULY_70-D7_M24","LIPPOS16JULY_71-D7_M15","LIPPOS16JULY_75-D7_M22","LIPPOS16JULY_82-M1_D7","LIPPOS16JULY_85-D7_M4","LIPPOS16JULY_89-D7_M5","LIPPOS16JULY_02-M21","LIPPOS16JULY_07-M3","LIPPOS16JULY_27-M11","LIPPOS16JULY_29-M20","LIPPOS16JULY_30-M4","LIPPOS16JULY_31-M22","LIPPOS16JULY_32-M5","LIPPOS16JULY_33-M13","LIPPOS16JULY_38-M19","LIPPOS16JULY_40-M1","LIPPOS16JULY_49-M27","LIPPOS16JULY_63-M16","LIPPOS16JULY_66-M23","LIPPOS16JULY_72-M26","LIPPOS16JULY_76-M10","LIPPOS16JULY_77-M8","LIPPOS16JULY_78-M2","LIPPOS16JULY_80-M12","LIPPOS16JULY_90-M24","LIPPOS16JULY_91-M7","LIPPOS16JULY_93-M6","LIPPOS16JULY_95-M18"
"w/o MS2:DGGA 38:2; DGGA 18:1-20:1; [M+NH4]+"," 0.89886205","-0.47347939"," 0.47826371","-0.33976794","-1.90273306","-0.97493661"," 0.48117877","-1.00974932","-0.40331759"," 1.31375362","-0.25472882","-1.20131349"," 0.46481625"," 1.13485494","-0.87672674"," 1.69614873","-1.83853482"," 0.58787351","-0.15572201"," 0.74181899","-0.67078819"," 0.95382677","-1.45651468"," 1.68749571","-2.94922901","-3.07171848","-2.17528404"," 0.34453035","-1.05651522","-2.18709740","-0.44721315","-1.01815532"," 1.07892273"," 1.74265693"," 1.42013243"," 1.37609091"," 1.37609091"," 1.71679988"," 0.36471824"," 0.20868592"," 1.06230493","-0.06621458"," 1.15258823"," 1.43259412"," 0.12425618"," 2.04000233"," 1.70426848"," 1.23634128","-0.51943921"," 0.18077835","-1.46441975","-1.66108935","-1.75199933"," 0.84757181","-2.16870846","-0.19255741","-0.44721315","-0.35666072","-2.05288799"," 1.16559479"," 0.89886205"," 0.63934848"," 1.32424268"," 1.56604972","-1.26673118"," 0.80334606","-0.52645403"," 1.41785412"," 0.93144186","-0.03648095"," 0.13396820","-3.33589690"," 0.83433623","-0.92596990","-0.79809593","-1.00060337","-0.51140405","-1.86361096","-1.28348202","-1.52280731"," 2.62286069"," 2.37433980","-1.90922293","-1.64601373"," 1.32956628"," 1.68337335"," 2.05724546"," 1.86422668","-0.66664369"," 1.07448519","-2.39363968","-2.71799578"," 1.76585863"," 3.21454031"
"w/o MS2:DGTS 16:0; DGTS 2:0-14:0; [M+H]+"," 0.7513122"," 0.5817875"," 0.9825405"," 0.4555768"," 0.8337161"," 0.4555768"," 0.9367347"," 0.6063178"," 0.6304383"," 1.0366790"," 0.2617633"," 0.9526094"," 1.1271982"," 0.8482410"," 0.3799997"," 0.5367743"," 0.7369585"," 0.2617633"," 0.9976414"," 0.4846437"," 0.7918682"," 0.2400021"," 0.5680004"," 0.3477409"," 0.8199227"," 0.4555768"," 0.7113292"," 0.4280568"," 1.1430409"," 0.7513122"," 0.4977513"," 0.4977513"," 0.2829483"," 1.0932572"," 0.4977513"," 0.6853078"," 0.8763605"," 0.9087247"," 0.7369585"," 0.8066089"," 1.0247626"," 0.5817875"," 0.5817875"," 0.7651899"," 0.5237537"," 0.8337161"," 0.9087247"," 0.4280568"," 0.9247089"," 0.5237537"," 0.7000840"," 0.9825405"," 0.6304383"," 0.7918682"," 0.3799997"," 0.4420767"," 0.9662443"," 0.5541787"," 0.9367347"," 0.6567525"," 0.3567533"," 0.7236084"," 1.0247626"," 0.5927090"," 0.6853078"," 0.3376981"," 0.6063178"," 0.6185912"," 2.2245589"," 0.2939490"," 0.6185912"," 0.4280568","-1.8172350","-2.4603414","-1.9427308","-1.9066352","-2.1400222","-2.2082250","-2.3250041","-1.7021901","-1.6666272","-2.4110987","-1.2818861","-1.6577499","-1.3061126","-1.9873919","-1.7987762","-1.8712039","-2.6314279","-2.6125908","-2.2659235","-2.6535920","-1.6706953","-7.3291454"
"w/o MS2:DGTS 19:2; DGTS 2:0-17:2; [M+H]+"," 0.5628207"," 0.5910148"," 0.5218744"," 0.8593460"," 0.8825925"," 0.6861736"," 0.3459941"," 0.6653044"," 0.2603865"," 0.7840705","-1.1379512"," 0.5436799"," 0.7840705"," 0.4199837"," 0.3302677"," 0.4770536"," 0.6263482"," 0.5910148"," 0.5910148"," 0.6861736"," 0.5628207"," 0.6263482"," 0.6073683"," 0.2428619","-0.8934481"," 0.8139965"," 0.5218744"," 0.2603865"," 0.7113284"," 0.9355349"," 0.7113284"," 0.4033573"," 0.6653044"," 0.7840705"," 0.5436799"," 0.7388515"," 1.0622930"," 0.9662208"," 0.6263482"," 0.7641741"," 0.7840705"," 0.6861736"," 0.6073683"," 0.4965153"," 0.6653044"," 0.8362335"," 0.5436799"," 0.6073683"," 1.0622930"," 0.4770536"," 0.4421056"," 0.1886588"," 0.6469243"," 0.7113284"," 0.5218744"," 0.8362335"," 0.5628207"," 0.7641741"," 0.6263482"," 0.8362335"," 0.7388515"," 0.5910148"," 0.7388515"," 1.1456807"," 0.6861736"," 0.4199837"," 0.6073683"," 0.6073683"," 0.2428619"," 0.5628207"," 0.9052931"," 0.5218744","-1.8913999","-1.9303338","-1.4334776","-2.1897187","-1.4491449","-1.1379512","-1.7378772","-2.0047388","-1.5157477","-1.6122514","-1.6055445","-2.0474111","-1.4921222","-1.6341589","-1.3267257","-0.8818492","-1.8183993","-2.1320761","-1.7560451","-1.7494842","-1.5366350","-7.5137453"
"w/o MS2:DGTS 22:1; DGTS 2:0-20:1; [M+H]+"," 0.9587161"," 1.1940623"," 1.0293196"," 1.3922857"," 0.9321895"," 1.2491299"," 1.5915589"," 1.0254266"," 0.8837549"," 0.9321895"," 0.9131875"," 1.0604042"," 1.6658397"," 1.1519979"," 0.2596833"," 1.1823104"," 1.0488895"," 0.8295871"," 1.2235123"," 0.8263518"," 0.9908990"," 0.6385671"," 0.9210715"," 0.6504834"," 1.1368818"," 0.8987716"," 1.0562105"," 0.8263518"," 1.4901103"," 0.8987716"," 0.9839568"," 0.8680016"," 1.0099918"," 1.0526020"," 0.8053882"," 1.1168798"," 0.6475137"," 0.9734373"," 1.2150533"," 1.0604042"," 1.2287714"," 1.0135210"," 0.7598659"," 0.6354100"," 0.7326759"," 1.0135210"," 0.8263518"," 0.7695479"," 1.0178591"," 0.7629060"," 0.8021473"," 1.4685258"," 0.9248281"," 0.7727514"," 0.6961250"," 1.1368818"," 0.9099666"," 0.8837549"," 0.9248281"," 0.9210715"," 0.4340387"," 0.9166418"," 1.0254266"," 1.1719289"," 0.7256860"," 0.6726260"," 1.1978754"," 0.9210715"," 2.4459833"," 0.8763704"," 0.6726260"," 0.6690407","-2.2061784","-3.3081015","-3.0275142","-1.9730553","-2.5426209","-3.1326594","-3.7359974","-4.3560049","-2.3912797","-3.2734120","-3.1839098","-2.9919246","-2.4187808","-5.9444542","-3.4988178","-2.2272858","-2.7857425","-3.6254680","-3.7501553","-3.4392896","-2.9403749","-3.7693427"
"w/o MS2:DGTS 28:4; DGTS 2:0-26:4; [M+H]+"," 0.78982389"," 0.47659778"," 0.55122988"," 1.55528797"," 1.07901676"," 0.53422664"," 1.31664396"," 0.25198651"," 0.16010957"," 0.53422664"," 0.58625655"," 0.55122988"," 1.07901676"," 0.78982389","-0.04647250"," 0.88862103"," 1.30170585"," 0.33121684"," 1.24489355"," 0.91308943"," 1.08959855"," 0.12356598"," 0.40793759"," 1.37220170"," 1.10115333"," 1.07901676"," 1.25918884"," 0.80266208"," 0.94171946"," 0.83623107"," 0.61673748"," 0.29249464"," 0.01887479"," 0.75594147"," 0.57627229"," 0.96769940"," 0.41642964"," 1.17925709"," 1.23067616"," 1.11371586"," 0.43965014"," 0.91308943"," 0.42504005"," 0.69684250"," 0.41642964"," 0.52415084"," 0.51428374"," 0.56777576"," 1.24489355"," 0.70624249"," 1.23067616"," 0.91308943"," 1.20476507"," 0.62739771"," 0.38197712"," 0.65662340"," 0.19382072"," 0.92534183"," 1.24489355"," 0.83623107"," 0.64607829"," 0.34661095"," 0.90133661"," 0.83623107"," 0.37077005"," 0.41642964"," 0.86304058"," 0.42504005"," 2.34666577"," 0.40084081"," 0.50607574","-0.31361643","-2.42327699","-2.22769460","-2.13471146","-2.42832123","-2.37558509","-3.27184005","-3.05940205","-2.60491953","-2.23530225","-2.31510492","-2.83744368","-1.98788105","-2.81600356","-3.38867593","-2.83309515","-2.81600356","-3.61245165","-2.67549323","-2.64641469","-2.71746977","-2.01286602"," 1.94133405"
"w/o MS2:DGTS 29:3; DGTS 7:0-22:3; [M+H]+"," 0.82877421"," 0.24582977"," 0.23743684"," 0.88955429"," 1.23745055"," 0.56532984"," 1.60550237"," 0.28619218"," 0.11081586"," 0.99849572"," 0.70815222"," 0.25073174"," 0.88955429"," 0.37187239"," 0.42900197"," 0.52361355"," 0.12240102"," 0.75834413","-0.08677751"," 0.39852495"," 0.29117155"," 0.41194004"," 0.27479694","-0.06038733"," 1.36743905"," 0.30121750","-0.12125951"," 0.17345804","-0.04248909"," 0.53057790"," 0.81019524"," 0.40710028"," 0.57431860"," 0.67295419"," 0.57971189"," 1.04140616"," 0.20926605"," 0.66380235"," 0.52361355","-0.06719111"," 0.25073174","-0.08941239"," 0.44616236"," 4.64220020"," 0.11081586"," 0.37187239"," 0.54722404","-0.13745352"," 0.37595133","-0.17295057"," 0.24207505"," 0.62376670","-0.69566113"," 1.43129056"," 0.23743684"," 0.27479694","-0.23115145"," 0.72316911","-0.32570540"," 0.57431860","-0.99051248"," 0.93608564"," 0.85248538"," 1.12622862"," 0.32137280"," 0.54213905"," 0.26104847"," 0.53317080"," 1.69856840"," 0.46126901"," 0.87134362"," 0.41194004","-2.76549345","-2.48142026","-3.03273066","-1.63434816","-2.25023319","-1.35441145","-2.20061051","-1.31148464","-2.09215467","-1.35858107","-1.19858280","-1.74055340","-1.11784298","-2.08570481","-1.33233041","-1.90506853","-2.18717002","-1.88635078","-2.45549026","-2.13027642","-2.37815809"," 4.76193736"
"w/o MS2:DGTS 30:1; DGTS 16:0-14:1; [M+H]+"," 1.2210894","-1.4736536","-1.9520533","-0.5938929","-2.6620423"," 0.8332574","-1.7942226","-1.9362832"," 0.9562782"," 0.8996129"," 0.6346494","-1.6406234","-0.5403853"," 1.1527331"," 0.5852792","-0.0112833"," 0.6608881"," 0.4730789"," 0.8434538"," 0.7495242"," 0.3658771"," 0.3148573"," 0.8579376"," 0.7201364","-2.5039846"," 1.0292536"," 0.3770806","-1.8206215","-2.2566872"," 0.3450463","-1.9584450"," 0.6854837"," 0.6346494"," 0.8364549","-0.7616131"," 0.8217528"," 0.8051597"," 0.8847504"," 0.3148573","-2.0851800"," 0.5530273"," 0.9599731"," 0.9373006"," 0.8996129"," 0.5493335"," 1.0717046"," 0.2751786","-1.1050448","-2.2389476"," 0.9779925","-0.5256821","-2.9458752","-1.8584020","-3.1929285"," 0.9155944","-2.0346629","-2.7921449","-3.3661128"," 0.9250905"," 1.0829330"," 0.3327787"," 0.9111311"," 1.6149253"," 1.2179144"," 0.9779925"," 0.6082089","-3.3913637"," 1.3800285"," 0.9658506"," 0.4035208"," 1.0942391"," 0.5813737"," 2.0594105","-3.0619290","-2.5254620"," 2.2645630"," 1.8332327","-3.0619290"," 1.7034501"," 1.6292151"," 2.4470627"," 2.0343931","-2.6183190","-2.3497689"," 1.9060249"," 1.6991532"," 1.7876673"," 1.3679889"," 1.7829401"," 1.8971178","-2.8766848"," 1.6906057"," 1.8581119","-1.2635544"
"w/o MS2:DGTS 30:4; DGTS 4:0-26:4; [M+H]+"," 1.52546313","-0.78179912","-0.23839128","-0.02723697"," 0.36623587","-0.30572284"," 0.75117484","-0.32090034","-0.67682788","-2.25864083","-1.13547909"," 0.50452627"," 0.91541089","-0.16579155","-2.08979627","-1.36053467","-0.11125600","-0.37475520"," 0.29152648"," 1.25698734","-0.21799552","-2.16126406","-0.40154265","-1.75776403"," 0.12770410","-0.68214069","-0.03809155","-0.12894487"," 0.36623587"," 0.84168962","-1.06199811","-0.52868653"," 0.12770410"," 1.67887262","-2.35277371","-1.32678689","-1.49973489"," 0.31465663","-2.18523433","-0.36975640","-2.47760560"," 0.69585200"," 0.14592500"," 0.54702986","-1.99141499","-0.64058276","-2.19349829","-0.33564082"," 0.48735797"," 1.79949539"," 0.27114915"," 0.09284790"," 0.36312857"," 0.50452627"," 0.53529194","-0.69242866","-1.42245656","-2.01580028","-0.36975640"," 1.00681176","-2.35277371","-1.99920934","-2.56205548","-1.39752242"," 0.23750102"," 0.49697638","-1.09822221","-1.41662170","-0.82431748","-1.23658271","-0.49669443"," 0.65012400"," 1.91785387"," 1.32461865"," 1.34881000"," 1.49426622"," 1.26933508"," 0.77316012"," 1.59763533"," 0.68097101"," 1.96091027"," 1.68961677"," 1.91785387"," 1.81032767"," 2.01661807"," 1.50906496"," 0.87540525"," 1.24348323"," 0.73578068"," 1.60284028"," 2.24345439"," 2.41940574"," 1.04369689"," 1.70571680"
"w/o MS2:DGTS 31:1; DGTS 5:0-26:1; [M+H]+"," 1.2077051"," 0.9986203"," 1.1305103"," 1.2579645"," 0.9924325"," 1.0542611"," 1.3692093"," 1.0164290"," 1.0038167"," 1.1430813"," 1.0679698"," 0.8569002"," 1.1916015"," 1.2299488"," 0.4748165"," 0.8112974"," 0.9247605"," 0.9847976"," 0.8675424"," 0.8781841"," 0.7950901"," 0.9689141"," 1.3367762"," 0.6106428"," 1.1839038"," 0.5256653"," 0.8615214"," 0.6427077"," 1.0366067"," 1.0366067"," 1.0232599"," 0.8889689"," 0.7697918"," 0.9689141"," 0.7756682"," 1.0867787"," 0.4711425"," 1.0232599"," 0.9305059"," 0.9847976"," 0.5968875"," 1.0038167"," 0.8615214"," 0.7334889"," 0.7697918"," 1.0104725"," 0.6151134"," 0.6151134"," 1.2299488"," 1.0496252"," 1.0366067"," 1.5238617"," 1.2153729"," 0.9468410"," 0.7240316"," 1.0987592"," 1.0926750"," 1.3367762"," 1.0926750"," 1.1500248"," 1.1700449"," 0.9247605"," 1.2800316"," 1.4024077"," 1.1362332"," 0.7334889"," 1.1062609"," 1.0366067"," 1.8569779"," 0.8720348"," 0.9578698"," 0.8940330","-3.0315799","-3.5519666","-2.2441577","-3.3230465","-2.8029167","-4.8818333","-4.7567609","-3.7168630","-2.5999444","-3.6557610","-3.9362574","-3.1691407","-3.0148627","-4.0394835","-2.1930726","-2.9436454","-3.0383892","-2.9491209","-2.7685284","-2.7803768","-2.7052644","-3.3545526"
"w/o MS2:DGTS 31:2; DGTS 5:0-26:2; [M+H]+","-0.331846627","-0.174466575","-0.951258691","-1.320375482","-1.094375795","-1.267651092","-0.354970534"," 1.450061517","-1.250970020","-0.407980880","-1.589018968","-0.928978558","-1.175281105","-0.018146043","-0.113547519","-0.940047732","-0.519675288","-0.542881454","-0.368999604","-0.722600341","-0.169282304"," 0.709429593"," 0.247836719","-0.733606113","-1.267651092"," 0.562976340","-1.320375482"," 0.287873705","-0.421697128"," 0.533734133","-1.234600928","-1.381238482","-1.589018968"," 1.092493291"," 2.014532711"," 0.341954521","-0.964208862"," 0.130441260"," 1.237841193","-0.060784986","-1.061931333"," 2.107377915"," 0.465117612","-0.695320319","-0.787686300"," 0.503864432","-0.043403750","-0.755682513","-1.211475988","-0.347814034","-2.033098510"," 0.081914540","-0.711731243"," 0.155429489","-3.117642987","-0.977353524","-4.077514695","-1.123546818","-0.421697128"," 1.253849431","-0.005975971","-1.320375482"," 0.917409330"," 1.637769726","-0.415770649"," 0.804742323","-1.267651092"," 1.173081405","-0.043403750","-2.033098510","-1.234600928","-1.094375795"," 3.641632829"," 0.013665485"," 0.885360877","-3.117642987","-0.386666751","-3.117642987"," 0.160613748","-0.421697128"," 4.162897935"," 3.836386380"," 0.458033588","-0.534612399"," 3.791806106"," 4.070956701"," 3.574187314"," 3.615545281","-0.490942754"," 3.894891713"," 0.209255640"," 0.112977812"," 3.532989111"," 2.394961273"
"w/o MS2:DGTS 33:1; DGTS 7:0-26:1; [M+H]+","-0.242269611","-1.749080085","-0.655475591","-3.066220790","-0.314555498"," 0.905089184","-0.242269611","-0.060923604","-3.570226225","-0.954201295","-0.414311181"," 0.664740110","-0.925176403","-1.159881754","-1.202439059"," 1.378287498","-1.845171099"," 0.493549320","-0.302613221","-0.109757828"," 0.443828961","-1.202439059","-1.129729628","-0.439478446"," 0.124822548","-0.984104122"," 0.107800083","-1.159881754","-0.009532871"," 0.948519213","-0.026841351","-0.836804747","-0.369122179","-0.357206464"," 0.107800083"," 0.988686793","-0.073542686","-0.677331691"," 0.151965322"," 0.900047394","-3.570226225","-0.836804747","-1.037204274","-0.900510865","-0.082649644","-0.026841351"," 1.522727462","-0.254709817","-1.661506553","-0.984104122"," 0.270116748","-0.109757828","-0.218558876","-0.836804747","-0.009532871"," 0.614549946","-0.150374754","-0.181189810","-2.501954031","-0.677331691"," 0.534350924","-1.037204274"," 0.425627165","-0.193621745","-2.121736307"," 0.012387955","-0.439478446","-0.100758964","-0.168912259","-0.369122179","-0.073542686","-4.377928996"," 1.119893637"," 1.090463829"," 2.685260386"," 3.203141920"," 1.883285234"," 3.419038303"," 3.487623534"," 0.425627165"," 2.097658119"," 0.346125621"," 3.049071216"," 2.527466839"," 0.270116748"," 1.644579309"," 0.614549946","-0.168912259"," 1.005619994"," 0.012387955"," 4.093999988"," 0.628297055"," 0.391858121"," 2.580906550"
"w/o MS2:DGTS 33:3; DGTS 11:0-22:3; [M+H]+","-1.89211284","-1.80347390","-0.99688353","-0.92865971","-0.64514722"," 0.01504665","-1.38110320","-0.19714132","-0.28062607","-0.72288088","-0.96977045","-1.92926812","-1.25459813","-1.98085122","-0.47626100","-0.03041965","-0.43612147"," 0.18634416","-1.82141620","-1.52222056","-1.31066190","-1.51764160","-0.03603434","-0.36704616","-0.52194873","-0.86855314","-0.75231272","-0.24554238"," 0.34572296"," 0.33749484"," 0.39591623"," 0.62500722"," 0.24183574","-1.54474954"," 0.62500722","-1.61182504"," 0.63892692","-0.50072323"," 0.23058091"," 0.49514939","-0.15624145","-1.21007960"," 0.79225837","-2.66286696","-1.29996766","-2.28987775","-0.63443524"," 0.05939734","-0.10337060","-1.82141620","-0.77639386","-1.35489146","-1.41972616","-1.56955618","-1.09671384","-1.72862083","-0.86459422","-0.31966128","-0.12644645"," 0.36134085"," 0.05743631","-2.18000768","-1.06017954","-2.30068516","-1.74267779","-0.21679216","-0.65637471","-0.50981232","-0.63443524","-0.88155297","-1.11484863","-0.11462364"," 2.45621544"," 2.32653092"," 2.77871154"," 0.97227554"," 2.17966942"," 1.49260163"," 2.12985205"," 2.26580372"," 2.82465293"," 2.57958304"," 1.98907766"," 2.30909560"," 2.66493340"," 2.66948281"," 2.68236793"," 2.74420893"," 2.31342268"," 2.40300116"," 1.62910241"," 2.25765703"," 2.44343917"," 5.87369373"
"w/o MS2:DGTS 34:5; DGTS 16:0-18:5; [M+H]+"," 0.75193071","-2.49125764","-0.03119060","-2.45482254"," 0.32309787","-2.03952478"," 0.01972866"," 0.06673762"," 0.09357739","-0.12460827","-2.69555876"," 0.47070356","-0.10804632"," 0.29636234"," 0.00785905"," 0.80458868","-2.23956840"," 0.09357739"," 0.41390891"," 0.20199627"," 0.07107831"," 0.27697019","-0.31360427"," 0.33534145"," 0.18403757"," 0.54460203","-2.47427558"," 0.13386905"," 0.05779015","-2.31877626"," 0.05779015"," 0.12948975"," 0.37849053"," 0.14162009"," 0.38461861"," 0.35329008"," 0.25970420"," 0.35717977"," 0.42728658"," 0.18403757","-0.13381996"," 0.66946673"," 0.54460203"," 0.17546870"," 0.11167405"," 0.25516753"," 0.35717977","-0.24278888","-0.27531992"," 0.02384684"," 0.67340580","-3.02138460"," 0.57344975","-3.17899457"," 0.54936080","-5.20152626","-2.67188172","-4.28044775"," 0.09856365"," 0.38461861"," 0.84788715","-3.25309522"," 0.39016178"," 0.50711748"," 0.41824464"," 0.67340580","-0.01747091"," 0.32309787"," 0.27369233"," 0.37437194"," 0.36427800","-2.20086079"," 1.71861316"," 1.17499683"," 1.84909147"," 1.59289339"," 0.83371188"," 1.66049289"," 1.26220708"," 1.02856418"," 1.34672852"," 1.48150575","-2.33808205"," 1.69266073"," 1.78328442"," 1.99907535"," 1.84015107"," 1.32211343"," 1.10315869"," 1.26713606","-1.25178331"," 1.41593669"," 1.64244696"," 0.93359504"
"w/o MS2:DGTS 34:8; DGTS 16:3-18:5; [M+H]+","-3.6235367003","-0.2962799414","-0.9657338132","-1.5612270102","-1.7315154811"," 0.0828187394"," 0.3346718740","-0.8214340822","-0.2066538129","-1.2075499518"," 0.9085855119","-1.3096324036","-2.3621892126"," 0.2195718372"," 0.6006323590","-0.9844994041","-0.3271725028","-0.6639286197","-1.0391730410","-0.3271725028","-0.0817233714","-1.3214834312","-0.3271725028","-0.4408375367","-2.1570097209","-0.2587510761","-0.4238516441"," 0.6915437500","-0.0406608989","-0.0312226382","-0.6866881873"," 0.7551440542"," 0.0033116996"," 0.6544553070","-1.2173096144"," 0.2141557541","-0.4333972823","-0.4074519631","-1.2124204877"," 0.3785213168","-1.9955043176"," 0.0503700489"," 1.3390639343","-0.9601537841"," 0.0129901115","-0.2303937199"," 0.0503700489"," 0.2568289970"," 0.1495765097"," 1.7071231368","-0.4933181226"," 0.9147148436"," 0.1450861823","-1.7801444703","-0.2853190922","-0.0009981218","-0.4032158809"," 0.8081280750","-0.1197957333"," 0.1107821115"," 0.2496447091"," 0.5157155800"," 0.6780607313"," 1.1252143662","-2.5146196393"," 1.0178423393"," 0.1580362678","-0.2487971699","-1.2075499518"," 0.5319614631","-0.1753342060"," 0.6780607313"," 1.9458256209"," 2.1969632008"," 1.4420427088"," 3.0636463003"," 1.1023093052"," 1.1508735284"," 1.0237580207"," 1.1650484814","-0.2487971699"," 1.1574186008"," 1.8376804403"," 0.2249651154"," 1.8485159702"," 0.8236393143"," 1.0961852202"," 1.0035328405"," 1.0622455929"," 0.2141557541"," 1.3033588331"," 1.2820966772","-1.3214834312","-1.8341402709"
"w/o MS2:DGTS 35:2; DGTS 9:0-26:2; [M+H]+"," 0.665051750","-0.753861761","-1.936340873"," 0.071222405","-0.157134876","-1.024513261","-1.276759092","-0.367779944","-1.250281181"," 0.587934922","-0.446932043","-0.766956086","-0.402491942","-0.359298800","-0.886356840","-1.117218778","-0.297452656","-0.620638923"," 0.002445163","-0.110275338","-1.061778216","-0.349791947"," 0.446487727"," 0.567883245","-0.117332278","-2.074261500","-0.993615399","-0.461478947","-0.866976521"," 0.439253037"," 0.830830820"," 0.560639371","-0.581246714","-0.916898746"," 0.670089778","-2.198583336"," 0.546811822"," 0.316733682","-0.064607404","-0.313074605","-0.384352784","-0.665804477"," 0.170453520","-0.695033458","-1.276759092"," 0.529928172","-1.641768913","-0.827649301","-0.124205620","-0.543810758"," 0.280302667","-1.106028620","-0.211231349","-0.030078251","-1.465917319","-0.967030152","-1.548696775"," 0.339147947","-0.022080470","-0.411010263","-0.550559295","-1.002464753"," 0.815194488","-2.676452783","-0.891273985","-1.574293082","-0.393220984"," 0.610075569","-1.365746204","-0.193565946"," 0.071222405","-1.046353951"," 1.291587356"," 1.617168423"," 2.321206839"," 1.570542745"," 1.631381032"," 2.177258724"," 1.132092560"," 1.236095185"," 2.387528055"," 2.404261728"," 0.351355659"," 1.468918159"," 0.294295769"," 1.795468140"," 1.725057528"," 1.621827256"," 1.291587356"," 1.309088333"," 1.944449856"," 1.286597834"," 1.192123969"," 2.817725592"
"w/o MS2:DGTS 35:4; DGTS 9:0-26:4; [M+H]+","-1.712750682","-0.122204202"," 0.462106561","-1.814795485"," 0.143782746"," 0.408178452","-0.057427946","-0.844371376"," 0.152124032"," 0.208059401","-0.359773958","-4.321081176"," 0.384738821","-0.918338001","-0.325717774","-1.955430041"," 0.113398274"," 0.291155304","-1.044635960"," 0.558687537"," 0.288092561","-1.096653856"," 0.048801440"," 0.089484967"," 0.185728060","-0.014339603"," 0.071821949"," 0.068577524","-2.094854764"," 0.129219578"," 0.321920727"," 0.333392887"," 0.396675031","-2.441643291"," 0.607345096","-1.987270243"," 0.408178452","-0.875998550","-0.430661961"," 0.428256551"," 0.211464299"," 0.469398468","-0.426805193","-0.006151475","-0.254808322"," 0.476688926","-2.356707983"," 0.404627389"," 0.420235366"," 0.166773636","-3.733117467","-4.911392601","-0.178985257"," 0.203118431","-0.053685532"," 0.488026335","-2.283141117"," 0.594935774"," 0.182381214","-2.779617468","-0.191474010","-1.991541504","-3.103511829","-3.443603753","-0.359773958"," 0.075099869"," 0.189207548"," 0.129219578","-1.650399456","-0.164403022"," 0.152124032"," 0.152124032"," 1.936409834"," 1.974184211"," 2.468923349","-1.065785614"," 1.906720051"," 2.238810710"," 1.719030000"," 1.622984855"," 0.120826915"," 2.081836327"," 1.362973812"," 1.936409834","-0.075059913"," 1.966630719"," 2.199602578"," 2.398446366"," 1.808974836"," 2.010293188"," 2.417010146"," 2.057627832"," 1.634522506"," 5.170545426"
